inning,top,ab_id,g_id,p_score,batter_id,pitcher_id,stand,p_throws,event,o
6.0,0.0,2019068016.0,201900889.0,4.0,571745,489119,R,L,Walk,0
6.0,0.0,2019068017.0,201900889.0,4.0,429665,657624,R,R,Strikeout,1
6.0,0.0,2019068018.0,201900889.0,4.0,570267,657624,R,R,Flyout,2
6.0,0.0,2019068019.0,201900889.0,4.0,553882,657624,L,R,Single,2
6.0,0.0,2019068020.0,201900889.0,4.0,572122,657624,L,R,Walk,2
6.0,0.0,2019068021.0,201900889.0,4.0,596129,594056,L,L,Double,2
6.0,0.0,2019068022.0,201900889.0,4.0,643418,594056,L,L,Flyout,3
7.0,1.0,2019068023.0,201900889.0,5.0,643603,592165,R,R,Walk,0
7.0,1.0,2019068024.0,201900889.0,5.0,545350,592165,R,R,Single,0
7.0,1.0,2019068025.0,201900889.0,5.0,605233,592165,L,R,Single,0
7.0,1.0,2019068026.0,201900889.0,5.0,608324,592165,R,R,Groundout,1
7.0,1.0,2019068027.0,201900889.0,5.0,488726,592165,L,R,Intent Walk,1
7.0,1.0,2019068028.0,201900889.0,5.0,493329,592165,R,R,Sac Fly,2
7.0,1.0,2019068029.0,201900889.0,5.0,502210,592165,L,R,Flyout,3
7.0,0.0,2019068030.0,201900889.0,7.0,664238,501789,R,R,Strikeout,1
7.0,0.0,2019068031.0,201900889.0,7.0,605480,501789,L,R,Flyout,2
7.0,0.0,2019068032.0,201900889.0,7.0,571745,501789,R,R,Walk,2
7.0,0.0,2019068033.0,201900889.0,7.0,429665,501789,R,R,Strikeout,3
8.0,1.0,2019068034.0,201900889.0,5.0,455139,592145,R,L,Walk,0
8.0,1.0,2019068035.0,201900889.0,5.0,643393,592145,L,L,Single,0
8.0,1.0,2019068036.0,201900889.0,5.0,664702,592145,R,L,Single,0
8.0,1.0,2019068037.0,201900889.0,5.0,545350,592145,R,L,Double,0
8.0,1.0,2019068038.0,201900889.0,5.0,605233,592145,L,L,Lineout,1
8.0,1.0,2019068039.0,201900889.0,5.0,608324,592145,R,L,Sac Fly,2
8.0,1.0,2019068040.0,201900889.0,5.0,488726,592145,L,L,Single,2
8.0,1.0,2019068041.0,201900889.0,5.0,493329,592145,R,L,Groundout,3
8.0,0.0,2019068042.0,201900889.0,11.0,570267,606965,R,R,Strikeout,1
8.0,0.0,2019068043.0,201900889.0,11.0,553882,606965,L,R,Walk,1
8.0,0.0,2019068044.0,201900889.0,11.0,572122,606965,L,R,Flyout,2
8.0,0.0,2019068045.0,201900889.0,11.0,596129,606965,L,R,Flyout,3
9.0,1.0,2019068046.0,201900889.0,5.0,502210,670036,L,R,Strikeout,1
9.0,1.0,2019068047.0,201900889.0,5.0,455139,670036,R,R,Groundout,2
9.0,1.0,2019068048.0,201900889.0,5.0,643393,670036,L,R,Walk,2
9.0,1.0,2019068049.0,201900889.0,5.0,664702,670036,R,R,Lineout,3
9.0,0.0,2019068050.0,201900889.0,11.0,643418,572086,L,R,Lineout,1
9.0,0.0,2019068051.0,201900889.0,11.0,664238,572086,R,R,Lineout,2
9.0,0.0,2019068052.0,201900889.0,11.0,605480,572086,L,R,Strikeout,3
1.0,1.0,2019068053.0,201900890.0,0.0,592626,664199,L,R,Single,0
1.0,1.0,2019068054.0,201900890.0,0.0,571970,664199,L,R,Walk,0
1.0,1.0,2019068055.0,201900890.0,0.0,608369,664199,L,R,Pop Out,1
1.0,1.0,2019068056.0,201900890.0,0.0,641355,664199,L,R,Triple,1
1.0,1.0,2019068057.0,201900890.0,0.0,501896,664199,R,R,Lineout,2
1.0,1.0,2019068058.0,201900890.0,0.0,657077,664199,L,R,Strikeout,3
1.0,0.0,2019068059.0,201900890.0,2.0,606466,547943,R,L,Groundout,1
1.0,0.0,2019068060.0,201900890.0,2.0,500871,547943,R,L,Groundout,2
1.0,0.0,2019068061.0,201900890.0,2.0,430945,547943,R,L,Field Error,2
1.0,0.0,2019068062.0,201900890.0,2.0,444482,547943,L,L,Field Error,2
1.0,0.0,2019068063.0,201900890.0,2.0,572233,547943,R,L,Groundout,3
2.0,1.0,2019068064.0,201900890.0,0.0,571771,664199,R,R,Flyout,1
2.0,1.0,2019068065.0,201900890.0,0.0,431145,664199,R,R,Groundout,2
2.0,1.0,2019068066.0,201900890.0,0.0,547943,664199,R,R,Strikeout,3
2.0,0.0,2019068067.0,201900890.0,2.0,545121,547943,R,L,Flyout,1
2.0,0.0,2019068068.0,201900890.0,2.0,605113,547943,R,L,Groundout,2
2.0,0.0,2019068069.0,201900890.0,2.0,608348,547943,R,L,Groundout,3
3.0,1.0,2019068070.0,201900890.0,0.0,592626,664199,L,R,Walk,0
3.0,1.0,2019068071.0,201900890.0,0.0,571970,664199,L,R,Strikeout,1
3.0,1.0,2019068072.0,201900890.0,0.0,608369,664199,L,R,Fielders Choice,1
3.0,1.0,2019068073.0,201900890.0,0.0,641355,664199,L,R,Flyout,2
3.0,1.0,2019068074.0,201900890.0,0.0,501896,664199,R,R,Groundout,3
3.0,0.0,2019068075.0,201900890.0,3.0,664199,547943,R,L,Single,1
3.0,0.0,2019068076.0,201900890.0,3.0,606466,547943,R,L,Double,1
3.0,0.0,2019068077.0,201900890.0,3.0,500871,547943,R,L,Strikeout,2
3.0,0.0,2019068078.0,201900890.0,3.0,430945,547943,R,L,Groundout,3
4.0,1.0,2019068079.0,201900890.0,0.0,657077,664199,L,R,Groundout,1
4.0,1.0,2019068080.0,201900890.0,0.0,571771,664199,R,R,Pop Out,2
4.0,1.0,2019068081.0,201900890.0,0.0,431145,664199,R,R,Double,2
4.0,1.0,2019068082.0,201900890.0,0.0,547943,664199,R,R,Single,3
4.0,0.0,2019068083.0,201900890.0,3.0,444482,547943,L,L,Groundout,1
4.0,0.0,2019068084.0,201900890.0,3.0,572233,547943,R,L,Groundout,2
4.0,0.0,2019068085.0,201900890.0,3.0,545121,547943,R,L,Groundout,3
5.0,1.0,2019068086.0,201900890.0,0.0,592626,664199,L,R,Flyout,1
5.0,1.0,2019068087.0,201900890.0,0.0,571970,664199,L,R,Strikeout,2
5.0,1.0,2019068088.0,201900890.0,0.0,608369,664199,L,R,Flyout,3
5.0,0.0,2019068089.0,201900890.0,3.0,605113,547943,R,L,Groundout,1
5.0,0.0,2019068090.0,201900890.0,3.0,608348,547943,R,L,Flyout,2
5.0,0.0,2019068091.0,201900890.0,3.0,605196,547943,R,L,Strikeout,3
6.0,1.0,2019068092.0,201900890.0,0.0,641355,519008,L,L,Groundout,1
6.0,1.0,2019068093.0,201900890.0,0.0,501896,519008,R,L,Strikeout,2
6.0,1.0,2019068094.0,201900890.0,0.0,657077,519008,L,L,Flyout,3
6.0,0.0,2019068095.0,201900890.0,3.0,606466,547943,R,L,Flyout,1
6.0,0.0,2019068096.0,201900890.0,3.0,500871,547943,R,L,Groundout,2
6.0,0.0,2019068097.0,201900890.0,3.0,641796,547943,R,L,Groundout,3
7.0,1.0,2019068098.0,201900890.0,0.0,571771,519008,R,L,Home Run,0
7.0,1.0,2019068099.0,201900890.0,0.0,431145,519008,R,L,Single,0
7.0,1.0,2019068100.0,201900890.0,0.0,547943,519008,R,L,Sac Bunt,1
7.0,1.0,2019068101.0,201900890.0,0.0,621035,519008,R,L,Intent Walk,1
7.0,1.0,2019068102.0,201900890.0,0.0,571970,519008,L,L,Strikeout,2
7.0,1.0,2019068103.0,201900890.0,0.0,608369,519008,L,L,Double,2
7.0,1.0,2019068104.0,201900890.0,0.0,641355,519008,L,L,Strikeout,3
7.0,0.0,2019068105.0,201900890.0,5.0,444482,547943,L,L,Groundout,1
7.0,0.0,2019068106.0,201900890.0,5.0,572233,547943,R,L,Single,1
7.0,0.0,2019068107.0,201900890.0,5.0,545121,547943,R,L,Fielders Choice,1
7.0,0.0,2019068108.0,201900890.0,5.0,605113,547943,R,L,Grounded Into DP,3
8.0,1.0,2019068109.0,201900890.0,0.0,501896,519008,R,L,Double,0
8.0,1.0,2019068110.0,201900890.0,0.0,657077,519008,L,L,Groundout,1
8.0,1.0,2019068111.0,201900890.0,0.0,571771,605151,R,R,Single,1
8.0,1.0,2019068112.0,201900890.0,0.0,431145,605151,R,R,Flyout,2
8.0,1.0,2019068113.0,201900890.0,0.0,457759,605151,R,R,Groundout,3
8.0,0.0,2019068114.0,201900890.0,6.0,608348,554340,R,R,Groundout,1
8.0,0.0,2019068115.0,201900890.0,6.0,502481,554340,L,R,Strikeout,2
8.0,0.0,2019068116.0,201900890.0,6.0,606466,554340,L,R,Flyout,3
9.0,1.0,2019068117.0,201900890.0,0.0,621035,605151,R,R,Double,0
9.0,1.0,2019068118.0,201900890.0,0.0,571970,605151,L,R,Strikeout,1
9.0,1.0,2019068119.0,201900890.0,0.0,608369,605151,L,R,Double,1
9.0,1.0,2019068120.0,201900890.0,0.0,641355,605151,L,R,Intent Walk,1
9.0,1.0,2019068121.0,201900890.0,0.0,501896,605151,R,R,Double,1
9.0,1.0,2019068122.0,201900890.0,0.0,657077,605151,L,R,Strikeout,2
9.0,1.0,2019068123.0,201900890.0,0.0,571771,605151,R,R,Groundout,3
9.0,0.0,2019068124.0,201900890.0,9.0,500871,518397,R,L,Groundout,1
9.0,0.0,2019068125.0,201900890.0,9.0,641796,518397,R,L,Lineout,2
9.0,0.0,2019068126.0,201900890.0,9.0,444482,518397,L,L,Walk,2
9.0,0.0,2019068127.0,201900890.0,9.0,572233,518397,R,L,Groundout,3
1.0,1.0,2019068128.0,201900891.0,0.0,434158,502624,L,R,Strikeout,1
1.0,1.0,2019068129.0,201900891.0,0.0,643265,502624,R,R,Single,1
1.0,1.0,2019068130.0,201900891.0,0.0,605119,502624,R,R,Strikeout,2
1.0,1.0,2019068131.0,201900891.0,0.0,516770,502624,R,R,Home Run,2
1.0,1.0,2019068132.0,201900891.0,0.0,623912,502624,R,R,Groundout,3
1.0,0.0,2019068133.0,201900891.0,2.0,456715,641154,R,R,Strikeout,1
1.0,0.0,2019068134.0,201900891.0,2.0,592885,641154,L,R,Single,1
1.0,0.0,2019068135.0,201900891.0,2.0,460075,641154,R,R,Flyout,2
1.0,0.0,2019068136.0,201900891.0,2.0,519058,641154,L,R,Flyout,3
2.0,1.0,2019068137.0,201900891.0,0.0,595375,502624,L,R,Pop Out,1
2.0,1.0,2019068138.0,201900891.0,0.0,595751,502624,R,R,Strikeout,2
2.0,1.0,2019068139.0,201900891.0,0.0,500743,502624,R,R,Single,2
2.0,1.0,2019068140.0,201900891.0,0.0,641154,502624,L,R,Groundout,3
2.0,0.0,2019068141.0,201900891.0,2.0,518735,641154,L,R,Groundout,1
2.0,0.0,2019068142.0,201900891.0,2.0,519346,641154,L,R,Lineout,2
2.0,0.0,2019068143.0,201900891.0,2.0,543768,641154,L,R,Single,2
2.0,0.0,2019068144.0,201900891.0,2.0,606115,641154,R,R,Groundout,3
3.0,1.0,2019068145.0,201900891.0,0.0,434158,502624,L,R,Lineout,1
3.0,1.0,2019068146.0,201900891.0,0.0,643265,502624,R,R,Home Run,1
3.0,1.0,2019068147.0,201900891.0,0.0,605119,502624,R,R,Home Run,1
3.0,1.0,2019068148.0,201900891.0,0.0,516770,502624,R,R,Strikeout,2
3.0,1.0,2019068149.0,201900891.0,0.0,623912,502624,R,R,Single,2
3.0,1.0,2019068150.0,201900891.0,0.0,595375,502624,L,R,Groundout,3
3.0,0.0,2019068151.0,201900891.0,4.0,502624,641154,R,R,Strikeout,1
3.0,0.0,2019068152.0,201900891.0,4.0,456715,641154,R,R,Strikeout,2
3.0,0.0,2019068153.0,201900891.0,4.0,592885,641154,L,R,Walk,2
3.0,0.0,2019068154.0,201900891.0,4.0,460075,641154,R,R,Strikeout,3
4.0,1.0,2019068155.0,201900891.0,0.0,595751,502624,R,R,Strikeout,1
4.0,1.0,2019068156.0,201900891.0,0.0,500743,502624,R,R,Double,1
4.0,1.0,2019068157.0,201900891.0,0.0,641154,502624,L,R,Strikeout,2
4.0,1.0,2019068158.0,201900891.0,0.0,434158,502624,L,R,Groundout,3
4.0,0.0,2019068159.0,201900891.0,4.0,519058,641154,L,R,Groundout,1
4.0,0.0,2019068160.0,201900891.0,4.0,518735,641154,L,R,Groundout,2
4.0,0.0,2019068161.0,201900891.0,4.0,519346,641154,L,R,Strikeout,3
5.0,1.0,2019068162.0,201900891.0,0.0,643265,592865,R,R,Single,0
5.0,1.0,2019068163.0,201900891.0,0.0,605119,592865,R,R,Walk,0
5.0,1.0,2019068164.0,201900891.0,0.0,516770,592865,R,R,Strikeout,1
5.0,1.0,2019068165.0,201900891.0,0.0,623912,592865,R,R,Double,1
5.0,1.0,2019068166.0,201900891.0,0.0,595375,592865,L,R,Intent Walk,1
5.0,1.0,2019068167.0,201900891.0,0.0,595751,592865,R,R,Single,1
5.0,1.0,2019068168.0,201900891.0,0.0,500743,592865,R,R,Single,1
5.0,1.0,2019068169.0,201900891.0,0.0,641154,592865,L,R,Double,1
5.0,1.0,2019068170.0,201900891.0,0.0,434158,592865,L,R,Single,1
5.0,1.0,2019068171.0,201900891.0,0.0,643265,669203,R,R,Single,1
5.0,1.0,2019068172.0,201900891.0,0.0,605119,669203,R,R,Field Error,1
5.0,1.0,2019068173.0,201900891.0,0.0,516770,669203,R,R,Double,1
5.0,1.0,2019068174.0,201900891.0,0.0,623912,669203,R,R,Groundout,2
5.0,1.0,2019068175.0,201900891.0,0.0,595375,669203,L,R,Single,2
5.0,1.0,2019068176.0,201900891.0,0.0,595751,669203,R,R,Strikeout,3
5.0,0.0,2019068177.0,201900891.0,15.0,543768,641154,L,R,Groundout,1
5.0,0.0,2019068178.0,201900891.0,15.0,606115,641154,R,R,Lineout,2
5.0,0.0,2019068179.0,201900891.0,15.0,669203,641154,R,R,Strikeout,3
6.0,1.0,2019068180.0,201900891.0,0.0,500743,592222,R,L,Pop Out,1
6.0,1.0,2019068181.0,201900891.0,0.0,641154,592222,L,L,Strikeout,2
6.0,1.0,2019068182.0,201900891.0,0.0,621573,592222,R,L,Single,2
6.0,1.0,2019068183.0,201900891.0,0.0,643265,592222,R,L,Walk,2
6.0,1.0,2019068184.0,201900891.0,0.0,605119,592222,R,L,Groundout,3
6.0,0.0,2019068185.0,201900891.0,15.0,456715,641154,R,R,Lineout,1
6.0,0.0,2019068186.0,201900891.0,15.0,592885,641154,L,R,Single,1
6.0,0.0,2019068187.0,201900891.0,15.0,460075,641154,R,R,Pop Out,2
6.0,0.0,2019068188.0,201900891.0,15.0,519058,641154,L,R,Strikeout,3
7.0,1.0,2019068189.0,201900891.0,0.0,516770,606930,R,R,Groundout,1
7.0,1.0,2019068190.0,201900891.0,0.0,623912,606930,R,R,Groundout,2
7.0,1.0,2019068191.0,201900891.0,0.0,595375,606930,L,R,Groundout,3
7.0,0.0,2019068192.0,201900891.0,15.0,542583,606424,R,L,Flyout,1
7.0,0.0,2019068193.0,201900891.0,15.0,519346,606424,L,L,Strikeout,2
7.0,0.0,2019068194.0,201900891.0,15.0,543768,606424,L,L,Double,2
7.0,0.0,2019068195.0,201900891.0,15.0,606115,606424,R,L,Groundout,3
8.0,1.0,2019068196.0,201900891.0,0.0,595751,606930,R,R,Single,0
8.0,1.0,2019068197.0,201900891.0,0.0,500743,606930,R,R,Lineout,1
8.0,1.0,2019068198.0,201900891.0,0.0,594011,606930,L,R,Groundout,2
8.0,1.0,2019068199.0,201900891.0,0.0,621573,606930,R,R,Double,2
8.0,1.0,2019068200.0,201900891.0,0.0,643265,606930,R,R,Lineout,3
8.0,0.0,2019068201.0,201900891.0,16.0,444489,656257,R,R,Lineout,1
8.0,0.0,2019068202.0,201900891.0,16.0,456715,656257,R,R,Single,1
8.0,0.0,2019068203.0,201900891.0,16.0,541650,656257,R,R,Strikeout,2
8.0,0.0,2019068204.0,201900891.0,16.0,460075,656257,R,R,Single,2
8.0,0.0,2019068205.0,201900891.0,16.0,519058,656257,L,R,Strikeout,3
9.0,1.0,2019068206.0,201900891.0,0.0,605119,541650,R,R,Pop Out,1
9.0,1.0,2019068207.0,201900891.0,0.0,445988,541650,R,R,Pop Out,2
9.0,1.0,2019068208.0,201900891.0,0.0,623912,541650,R,R,Groundout,3
9.0,0.0,2019068209.0,201900891.0,16.0,542583,592169,R,R,Flyout,1
9.0,0.0,2019068210.0,201900891.0,16.0,519346,592169,L,R,Walk,1
9.0,0.0,2019068211.0,201900891.0,16.0,543768,592169,L,R,Walk,1
9.0,0.0,2019068212.0,201900891.0,16.0,606115,592169,R,R,Pop Out,2
9.0,0.0,2019068213.0,201900891.0,16.0,444489,592169,R,R,Lineout,3
1.0,1.0,2019068214.0,201900892.0,0.0,596146,669456,L,R,Strikeout,1
1.0,1.0,2019068215.0,201900892.0,0.0,593871,669456,L,R,Single,1
1.0,1.0,2019068216.0,201900892.0,0.0,443558,669456,R,R,Strikeout,2
1.0,1.0,2019068217.0,201900892.0,0.0,592696,669456,L,R,Caught Stealing 2B,3
1.0,0.0,2019068218.0,201900892.0,0.0,596019,656970,R,L,Walk,0
1.0,0.0,2019068219.0,201900892.0,0.0,640458,656970,R,L,Forceout,1
1.0,0.0,2019068220.0,201900892.0,0.0,467793,656970,R,L,Single,1
1.0,0.0,2019068221.0,201900892.0,0.0,656669,656970,R,L,Pop Out,2
1.0,0.0,2019068222.0,201900892.0,0.0,608070,656970,R,L,Lineout,3
2.0,1.0,2019068223.0,201900892.0,0.0,592696,669456,L,R,Groundout,1
2.0,1.0,2019068224.0,201900892.0,0.0,641598,669456,R,R,Strikeout,2
2.0,1.0,2019068225.0,201900892.0,0.0,503556,669456,L,R,Home Run,2
2.0,1.0,2019068226.0,201900892.0,0.0,593934,669456,R,R,Walk,2
2.0,1.0,2019068227.0,201900892.0,0.0,570731,669456,R,R,Double,2
2.0,1.0,2019068228.0,201900892.0,0.0,621439,669456,R,R,Pop Out,3
2.0,0.0,2019068229.0,201900892.0,1.0,543401,656970,L,L,Groundout,1
2.0,0.0,2019068230.0,201900892.0,1.0,547379,656970,R,L,Groundout,2
2.0,0.0,2019068231.0,201900892.0,1.0,641343,656970,L,L,Pop Out,3
3.0,1.0,2019068232.0,201900892.0,0.0,596146,669456,L,R,Groundout,1
3.0,1.0,2019068233.0,201900892.0,0.0,593871,669456,L,R,Lineout,2
3.0,1.0,2019068234.0,201900892.0,0.0,443558,669456,R,R,Strikeout,3
3.0,0.0,2019068235.0,201900892.0,1.0,547982,656970,L,L,Strikeout,1
3.0,0.0,2019068236.0,201900892.0,1.0,596019,656970,R,L,Home Run,1
3.0,0.0,2019068237.0,201900892.0,1.0,640458,656970,R,L,Groundout,2
3.0,0.0,2019068238.0,201900892.0,1.0,467793,656970,R,L,Groundout,3
4.0,1.0,2019068239.0,201900892.0,1.0,592696,669456,L,R,Pop Out,1
4.0,1.0,2019068240.0,201900892.0,1.0,641598,669456,R,R,Pop Out,2
4.0,1.0,2019068241.0,201900892.0,1.0,503556,669456,L,R,Double,2
4.0,1.0,2019068242.0,201900892.0,1.0,593934,669456,R,R,Groundout,3
4.0,0.0,2019068243.0,201900892.0,1.0,656669,656970,R,L,Groundout,1
4.0,0.0,2019068244.0,201900892.0,1.0,608070,656970,R,L,Flyout,2
4.0,0.0,2019068245.0,201900892.0,1.0,543401,656970,L,L,Flyout,3
5.0,1.0,2019068246.0,201900892.0,1.0,570731,669456,R,R,Groundout,1
5.0,1.0,2019068247.0,201900892.0,1.0,621439,669456,R,R,Groundout,2
5.0,1.0,2019068248.0,201900892.0,1.0,596146,669456,L,R,Strikeout,3
5.0,0.0,2019068249.0,201900892.0,1.0,547379,656970,R,L,Flyout,1
5.0,0.0,2019068250.0,201900892.0,1.0,641343,656970,L,L,Strikeout,2
5.0,0.0,2019068251.0,201900892.0,1.0,547982,656970,L,L,Walk,2
5.0,0.0,2019068252.0,201900892.0,1.0,596019,656970,R,L,Home Run,2
5.0,0.0,2019068253.0,201900892.0,1.0,640458,656970,R,L,Groundout,3
6.0,1.0,2019068254.0,201900892.0,3.0,593871,669456,L,R,Groundout,1
6.0,1.0,2019068255.0,201900892.0,3.0,443558,669456,R,R,Groundout,2
6.0,1.0,2019068256.0,201900892.0,3.0,592696,669456,L,R,Home Run,2
6.0,1.0,2019068257.0,201900892.0,3.0,641598,669456,R,R,Strikeout,3
6.0,0.0,2019068258.0,201900892.0,2.0,467793,656970,R,L,Flyout,1
6.0,0.0,2019068259.0,201900892.0,2.0,656669,656970,R,L,Walk,1
6.0,0.0,2019068260.0,201900892.0,2.0,608070,656970,R,L,Grounded Into DP,3
7.0,1.0,2019068261.0,201900892.0,3.0,503556,669456,L,R,Groundout,1
7.0,1.0,2019068262.0,201900892.0,3.0,593934,669456,R,R,Strikeout,2
7.0,1.0,2019068263.0,201900892.0,3.0,570731,669456,R,R,Flyout,3
7.0,0.0,2019068264.0,201900892.0,2.0,543401,656970,L,L,Flyout,1
7.0,0.0,2019068265.0,201900892.0,2.0,547379,656970,R,L,Home Run,1
7.0,0.0,2019068266.0,201900892.0,2.0,641343,656970,L,L,Home Run,1
7.0,0.0,2019068267.0,201900892.0,2.0,547982,607560,L,R,Groundout,2
7.0,0.0,2019068268.0,201900892.0,2.0,596019,607560,L,R,Double,2
7.0,0.0,2019068269.0,201900892.0,2.0,640458,607560,R,R,Strikeout,3
8.0,1.0,2019068270.0,201900892.0,5.0,621439,669456,R,R,Field Error,0
8.0,1.0,2019068271.0,201900892.0,5.0,596146,424144,L,L,Strikeout,1
8.0,1.0,2019068272.0,201900892.0,5.0,593871,424144,R,L,Strikeout,2
8.0,1.0,2019068273.0,201900892.0,5.0,443558,424144,R,L,Strikeout,3
8.0,0.0,2019068274.0,201900892.0,2.0,467793,608648,L,R,Groundout,1
8.0,0.0,2019068275.0,201900892.0,2.0,571980,608648,L,R,Strikeout,2
8.0,0.0,2019068276.0,201900892.0,2.0,608070,608648,L,R,Flyout,3
9.0,1.0,2019068277.0,201900892.0,5.0,592696,543272,L,L,Pop Out,1
9.0,1.0,2019068278.0,201900892.0,5.0,641598,543272,R,L,Hit By Pitch,1
9.0,1.0,2019068279.0,201900892.0,5.0,503556,543272,R,L,Grounded Into DP,3
1.0,1.0,2019068280.0,201900893.0,0.0,518934,453385,R,L,Groundout,1
1.0,1.0,2019068281.0,201900893.0,0.0,572228,453385,R,L,Groundout,2
1.0,1.0,2019068282.0,201900893.0,0.0,596142,453385,R,L,Walk,2
1.0,1.0,2019068283.0,201900893.0,0.0,543305,453385,R,L,Strikeout,3
1.0,0.0,2019068284.0,201900893.0,0.0,519299,547888,L,R,Single,0
1.0,0.0,2019068285.0,201900893.0,0.0,665489,547888,R,R,Groundout,1
1.0,0.0,2019068286.0,201900893.0,0.0,475253,547888,L,R,Walk,1
1.0,0.0,2019068287.0,201900893.0,0.0,642133,547888,L,R,Grounded Into DP,3
2.0,1.0,2019068288.0,201900893.0,0.0,650402,453385,R,L,Strikeout,1
2.0,1.0,2019068289.0,201900893.0,0.0,640449,453385,R,L,Strikeout,2
2.0,1.0,2019068290.0,201900893.0,0.0,570482,453385,R,L,Flyout,3
2.0,0.0,2019068291.0,201900893.0,0.0,545341,547888,R,R,Pop Out,1
2.0,0.0,2019068292.0,201900893.0,0.0,624415,547888,L,R,Lineout,2
2.0,0.0,2019068293.0,201900893.0,0.0,666971,547888,R,R,Strikeout,3
3.0,1.0,2019068294.0,201900893.0,0.0,457727,453385,R,L,Walk,0
3.0,1.0,2019068295.0,201900893.0,0.0,458731,453385,L,L,Forceout,1
3.0,1.0,2019068296.0,201900893.0,0.0,518934,453385,R,L,Groundout,2
3.0,1.0,2019068297.0,201900893.0,0.0,572228,453385,R,L,Walk,2
3.0,1.0,2019068298.0,201900893.0,0.0,596142,453385,R,L,Forceout,3
3.0,0.0,2019068299.0,201900893.0,0.0,520471,547888,L,R,Groundout,1
3.0,0.0,2019068300.0,201900893.0,0.0,643376,547888,R,R,Groundout,2
3.0,0.0,2019068301.0,201900893.0,0.0,519299,547888,L,R,Groundout,3
4.0,1.0,2019068302.0,201900893.0,0.0,543305,453385,R,L,Double,0
4.0,1.0,2019068303.0,201900893.0,0.0,650402,453385,R,L,Pop Out,1
4.0,1.0,2019068304.0,201900893.0,0.0,640449,453385,R,L,Home Run,1
4.0,1.0,2019068305.0,201900893.0,0.0,570482,453385,R,L,Groundout,2
4.0,1.0,2019068306.0,201900893.0,0.0,457727,453385,R,L,Groundout,3
4.0,0.0,2019068307.0,201900893.0,2.0,665489,547888,R,R,Strikeout,1
4.0,0.0,2019068308.0,201900893.0,2.0,475253,547888,L,R,Pop Out,2
4.0,0.0,2019068309.0,201900893.0,2.0,642133,547888,L,R,Groundout,3
5.0,1.0,2019068310.0,201900893.0,0.0,458731,453385,L,L,Strikeout,1
5.0,1.0,2019068311.0,201900893.0,0.0,518934,453385,R,L,Groundout,2
5.0,1.0,2019068312.0,201900893.0,0.0,572228,453385,R,L,Single,2
5.0,1.0,2019068313.0,201900893.0,0.0,596142,453385,R,L,Double,2
5.0,1.0,2019068314.0,201900893.0,0.0,543305,623381,R,L,Flyout,3
5.0,0.0,2019068315.0,201900893.0,2.0,545341,547888,R,R,Home Run,0
5.0,0.0,2019068316.0,201900893.0,2.0,624415,547888,L,R,Walk,0
5.0,0.0,2019068317.0,201900893.0,2.0,666971,547888,R,R,Pop Out,1
5.0,0.0,2019068318.0,201900893.0,2.0,520471,547888,L,R,Home Run,1
5.0,0.0,2019068319.0,201900893.0,2.0,643376,547888,R,R,Groundout,2
5.0,0.0,2019068320.0,201900893.0,2.0,519299,547888,L,R,Double,2
5.0,0.0,2019068321.0,201900893.0,2.0,665489,547888,R,R,Single,2
5.0,0.0,2019068322.0,201900893.0,2.0,475253,547888,L,R,Flyout,3
6.0,1.0,2019068323.0,201900893.0,4.0,650402,623381,R,L,Walk,0
6.0,1.0,2019068324.0,201900893.0,4.0,640449,623381,R,L,Walk,0
6.0,1.0,2019068325.0,201900893.0,4.0,570482,543339,R,R,Flyout,1
6.0,1.0,2019068326.0,201900893.0,4.0,457727,543339,R,R,Strikeout,2
6.0,1.0,2019068327.0,201900893.0,4.0,458731,543339,L,R,Flyout,3
6.0,0.0,2019068328.0,201900893.0,2.0,642133,547888,L,R,Single,0
6.0,0.0,2019068329.0,201900893.0,2.0,545341,547888,R,R,Pop Out,1
6.0,0.0,2019068330.0,201900893.0,2.0,624415,547888,L,R,Flyout,2
6.0,0.0,2019068331.0,201900893.0,2.0,666971,547888,R,R,Hit By Pitch,2
6.0,0.0,2019068332.0,201900893.0,2.0,520471,547888,L,R,Groundout,3
7.0,1.0,2019068333.0,201900893.0,4.0,518934,543339,R,R,Double,0
7.0,1.0,2019068334.0,201900893.0,4.0,572228,543339,R,R,Strikeout,1
7.0,1.0,2019068335.0,201900893.0,4.0,596142,607352,R,R,Double Play,3
7.0,0.0,2019068336.0,201900893.0,2.0,643376,656547,R,R,Flyout,1
7.0,0.0,2019068337.0,201900893.0,2.0,519299,656547,L,R,Single,1
7.0,0.0,2019068338.0,201900893.0,2.0,665489,656547,R,R,Forceout,2
7.0,0.0,2019068339.0,201900893.0,2.0,475253,656547,L,R,Single,2
7.0,0.0,2019068340.0,201900893.0,2.0,642133,656547,L,R,Strikeout,3
8.0,1.0,2019068341.0,201900893.0,4.0,543305,607352,L,R,Home Run,0
8.0,1.0,2019068342.0,201900893.0,4.0,650402,607352,R,R,Strikeout,1
8.0,1.0,2019068343.0,201900893.0,4.0,640449,607352,R,R,Lineout,2
8.0,1.0,2019068344.0,201900893.0,4.0,570482,607352,R,R,Single,2
8.0,1.0,2019068345.0,201900893.0,4.0,434778,571704,L,R,Walk,2
8.0,1.0,2019068346.0,201900893.0,4.0,458731,571704,L,R,Lineout,3
8.0,0.0,2019068347.0,201900893.0,3.0,545341,643338,R,R,Strikeout,1
