fpr,tpr,threshold
0.20298879202988793,0.3692564745196324,0.63334155
0.20298879202988793,0.37510442773600666,0.63246036
0.20423412204234123,0.37510442773600666,0.63243145
0.20423412204234123,0.3767752715121136,0.63232315
0.20672478206724781,0.3767752715121136,0.63191056
0.20672478206724781,0.38095238095238093,0.6315769
0.20797011207970112,0.38095238095238093,0.6313818
0.20797011207970112,0.38847117794486213,0.6303358
0.20921544209215442,0.38847117794486213,0.6302829
0.20921544209215442,0.39348370927318294,0.6296293
0.21170610211706103,0.39348370927318294,0.62941647
0.21170610211706103,0.39515455304928987,0.6293187
0.2129514321295143,0.39515455304928987,0.6292376
0.2129514321295143,0.39849624060150374,0.6290077
0.21793275217932753,0.39849624060150374,0.62857556
0.21793275217932753,0.3993316624895572,0.6284502
0.22042341220423411,0.3993316624895572,0.62835157
0.22042341220423411,0.40016708437761067,0.6282754
0.22291407222914073,0.40016708437761067,0.62795377
0.22291407222914073,0.4018379281537176,0.62793654
0.22415940224159403,0.4018379281537176,0.6277616
0.22415940224159403,0.40267335004177107,0.6277137
0.22540473225404734,0.40267335004177107,0.62760675
0.22540473225404734,0.40350877192982454,0.6274916
0.2266500622665006,0.40350877192982454,0.6274781
0.2266500622665006,0.404344193817878,0.62739533
0.22789539227895392,0.404344193817878,0.6273757
0.22789539227895392,0.4051796157059315,0.62710947
0.22914072229140722,0.4051796157059315,0.6270949
0.22914072229140722,0.4068504594820384,0.6267452
0.2328767123287671,0.4068504594820384,0.6265422
0.2328767123287671,0.4093567251461988,0.6260772
0.23536737235367372,0.4093567251461988,0.62554884
0.23536737235367372,0.4101921470342523,0.6255412
0.23785803237858033,0.4101921470342523,0.62515706
0.23785803237858033,0.4143692564745196,0.6248796
0.23910336239103364,0.4143692564745196,0.624864
0.23910336239103364,0.41604010025062654,0.6246431
0.2403486924034869,0.41604010025062654,0.62460667
0.2403486924034869,0.4193817878028404,0.62429535
0.24159402241594022,0.4193817878028404,0.6242634
0.24159402241594022,0.4227234753550543,0.6240958
0.24283935242839352,0.4227234753550543,0.62406135
